zipCode,cityName,stateName,countyName,population,populationDensity,augHi,decHi,augHiMinusDecHi,numInchesOfRain,numDaysOfRain,numSunnyDays,numInchesOfSnow,numviolentCrime,propertyCrime,medianAge,medianIncome,medianHomePrice,%Asian,%Black,%White,%Hispanic
30631,crawfordville,georgia,Taliaferro County,1881,10,89,56,33,45,99,218,0,53.4,57.8,43.8,24728,75100,N/A,61.9,34.9,2.8
30655,monroe,georgia,Walton County,24957,289,89,55,34,49,103,218,1,45.0,57.6,35.6,43743,173700,N/A,24.9,71.0,1.6
30669,union_point,georgia,Greene County,3360,27,89,56,33,46,105,218,1,51.2,57.8,38,30610,94200,N/A,44.9,47.9,5.2
30710,cohutta,georgia,Whitfield County,6759,142,89,53,36,52,98,210,2,25.0,42.3,44.5,43480,154700,N/A,N/A,93.7,2.4
30734,ranger,georgia,Gordon County,3807,50,89,53,36,54,107,210,3,25.1,31.2,44.4,44191,154700,N/A,N/A,97.8,N/A
30750,lookout_mountain,georgia,Walker County,4795,363,83,47,36,58,100,210,3,11.5,17.0,27.1,70662,282800,1.4,1.2,94.2,1.5
30807,camak,georgia,Warren County,114,184,89,56,33,44,97,218,0,14.4,20.4,41.7,53661,66900,N/A,59.6,27.2,N/A
30818,matthews,georgia,Jefferson County,642,19,90,58,32,46,94,218,0,41.3,46.0,31,41690,104400,N/A,9.3,74.3,16.4
30903,augusta,georgia,Richmond County,692,4071,90,59,31,45,101,218,1,11.6,22.7,36.3,95625,195900,10.4,N/A,89.6,N/A
31005,bonaire,georgia,Houston County,17524,912,91,59,32,46,100,219,0,24.9,37.6,34.2,72593,165600,1.0,23.3,66.2,7.0
31017,danville,georgia,Twiggs County,1577,17,91,60,31,46,92,219,0,34.9,31.7,53.1,39792,77200,N/A,14.5,84.3,N/A
31028,centerville,georgia,Houston County,6137,1727,91,59,32,46,101,219,0,28.1,41.3,38.9,56063,134400,4.7,22.6,66.6,3.0
31039,howard,georgia,Taylor County,0,37.4,89,58,31,48.7,89.8,217,0.1,N/A,N/A,7.5,0,76400,31039,31039,31039,31039
31052,lizella,georgia,Bibb County,8678,123,91,59,32,46,103,219,0,21.4,44.9,45.8,62524,154500,N/A,25.4,71.3,1.4
31065,montrose,georgia,Laurens County,1103,17,91,60,31,46,88,219,0,48.4,54.6,44.9,29327,102000,N/A,46.1,52.0,N/A
31077,rhine,georgia,Dodge County,1455,15,91,61,30,46,92,219,0,31.9,39.9,48.5,34615,82100,N/A,26.0,71.3,2.7
31089,tennille,georgia,Washington County,4974,32,91,59,32,47,97,218,1,51.9,60.3,37.9,32578,81300,N/A,57.1,35.2,4.8
31204,macon,georgia,Bibb County,29822,2037,91,59,32,46,102,219,0,70.7,95.0,38.3,26599,64200,1.2,64.3,31.0,1.7
31302,bloomingdale,georgia,Chatham County,8351,187,91,63,28,49,101,214,0,26.9,34.6,39.4,60395,164800,N/A,5.4,90.0,3.6
31315,fort_stewart,georgia,Liberty County,8234,689,91,64,27,49,106,214,0,32.0,45.5,21.6,35208,130200,N/A,25.2,47.4,16.6
31328,tybee_island,georgia,Chatham County,3550,634,90,62,28,49,104,214,0,25.3,38.2,52.4,55208,439400,N/A,1.7,96.3,N/A
31410,wilmington_island,georgia,Chatham County,24363,1232,90,62,28,49,104,214,0,17.6,27.2,42.5,69223,271500,5.0,2.2,85.3,6.0
31518,bristol,georgia,Pierce County,747,16,90,63,27,48,104,219,0,22.1,35.9,38.8,38029,102600,N/A,2.4,77.0,20.3
31535,douglas,georgia,Coffee County,12351,123,91,62,29,48,104,220,0,41.2,54.2,31.7,40336,104500,N/A,18.4,64.6,15.5
31549,lumber_city,georgia,Telfair County,2393,21,91,62,29,48,101,219,0,40.9,44.6,49.3,20972,44500,N/A,40.7,58.8,N/A
31560,screven,georgia,Wayne County,2431,18,91,64,27,49,108,217,0,30.5,39.1,45.4,38229,124600,N/A,16.0,79.5,3.3
31602,valdosta,georgia,Lowndes County,35141,862,91,64,27,52,102,230,0,41.9,58.1,29.1,36958,127700,3.0,34.1,56.3,4.8
31629,dixie,georgia,Brooks County,642,15,91,65,26,53,106,231,0,41.5,64.2,52.5,30347,168300,2.0,23.2,53.3,19.0
31641,naylor,georgia,Lowndes County,1996,24,91,64,27,52,104,227,0,18.3,51.1,45.6,45571,114400,N/A,29.2,64.0,3.3
31701,albany,georgia,Dougherty County,19007,703,92,62,30,50,95,226,0,65.6,73.0,37.6,20255,47100,N/A,77.1,17.4,2.1
31721,albany,georgia,Dougherty County,20520,96,92,62,30,50,91,223,0,33.5,40.9,40.3,60094,166100,1.8,50.8,42.2,4.0
31750,fitzgerald,georgia,Ben Hill County,18539,66,91,62,29,46,97,219,0,48.3,59.4,39.2,32218,96700,N/A,33.6,59.3,5.9
31774,ocilla,georgia,Irwin County,6674,40,91,61,30,47,93,220,0,47.3,54.8,38.5,29957,81400,N/A,37.4,57.8,N/A
31789,sumner,georgia,Worth County,979,15,90,62,28,49,96,222,0,23.3,28.7,44.7,33472,116400,N/A,24.3,71.1,4.4
31803,buena_vista,georgia,Marion County,5912,21,89,59,30,50,95,214,0,42.2,49.3,40.6,36362,97200,N/A,51.7,43.0,2.2
31815,lumpkin,georgia,Stewart County,3499,14,91,60,31,50,86,214,0,58.1,59.9,35.8,31066,74400,3.7,38.9,22.2,33.8
31829,columbus,georgia,Muscogee County,861,74,91,59,32,49,97,214,0,21.6,41.7,46.9,102022,244000,N/A,10.6,86.3,3.1
31906,columbus,georgia,Muscogee County,21777,3173,91,59,32,49,105,214,0,68.5,86.1,37,35239,66800,N/A,65.9,28.4,2.6
39826,bronwood,georgia,Terrell County,347,16,90,60,30,50,90,215,0,63.1,70.0,56.4,21979,107900,N/A,65.1,34.0,N/A
39846,edison,georgia,Calhoun County,1777,21,90,60,30,52,84,220,0,50.6,53.0,42.1,21597,57600,N/A,60.1,31.7,3.9
39885,sasser,georgia,Terrell County,83,279,92,62,30,50,88,215,0,34.2,41.7,27.8,51250,103000,N/A,22.9,77.1,N/A
30008,marietta,georgia,Cobb County,33276,3519,87,54,33,53,112,217,2,51.5,70.8,31.2,44246,157400,2.0,38.3,23.8,32.4
30022,johns_creek,georgia,Fulton County,68690,2699,87,52,35,54,107,217,2,15.6,21.4,38.6,97819,409800,17.0,11.7,59.3,8.5
30039,snellville,georgia,Gwinnett County,45593,1821,89,54,35,52,99,217,1,29.9,40.4,36.1,56791,199200,3.2,62.1,25.0,7.4
30055,mansfield,georgia,Newton County,3057,60,90,56,34,48,94,218,1,21.2,28.3,40.4,60596,233800,N/A,2.7,94.0,1.1
30071,norcross,georgia,Gwinnett County,24943,2088,87,53,34,54,106,217,1,43.2,52.8,30.4,40729,168800,10.3,19.1,22.0,46.3
30087,stone_mountain,georgia,DeKalb County,38496,1647,88,54,34,53,106,217,1,27.3,37.2,42.5,67420,211900,3.6,61.2,27.6,5.5
30104,aragon,georgia,Polk County,4232,111,89,54,35,49,98,216,1,25.6,36.4,44.3,42188,97900,N/A,6.5,90.5,1.6
30117,carrollton,georgia,Carroll County,36298,331,88,55,33,52,106,217,1,45.3,56.4,31.4,35593,142800,N/A,21.9,63.2,11.1
30134,douglasville,georgia,Douglas County,43474,876,87,54,33,54,110,217,2,42.1,55.1,35.9,46357,130600,1.4,44.2,45.2,7.8
30149,mount_berry,georgia,Floyd County,1876,215,89,54,35,53,102,216,1,19.2,32.9,20.2,0,127600,1.1,11.8,82.4,3.6
30173,silver_creek,georgia,Floyd County,5755,171,89,54,35,51,99,214,1,29.9,39.1,42.8,44942,134500,N/A,3.5,91.4,2.4
30185,whitesburg,georgia,Carroll County,4226,67,88,55,33,51,104,217,1,28.8,35.5,40.1,53396,172000,N/A,2.4,95.6,1.7
30216,flovilla,georgia,Butts County,2448,82,91,57,34,47,93,219,1,45.2,52.3,35.1,50670,87700,N/A,41.0,57.8,N/A
30234,jenkinsburg,georgia,Butts County,1890,163,90,55,35,49,101,217,1,47.2,54.6,33.7,48083,94200,N/A,42.6,55.6,N/A
30256,meansville,georgia,Pike County,2540,74,89,57,32,48,102,217,1,27.5,33.6,40.2,50972,158900,N/A,4.3,93.7,1.0
30274,riverdale,georgia,Clayton County,35558,3365,89,54,35,50,108,217,2,58.4,73.7,31.7,37634,89300,4.2,75.4,7.1,11.3
30290,tyrone,georgia,Fayette County,8801,493,89,55,34,50,109,217,2,13.7,18.2,41.1,85383,310500,2.1,27.2,61.8,6.5
30306,atlanta,georgia,Fulton County,23299,5329,88,54,34,52,110,217,1,50.9,71.4,35.7,83903,712800,3.0,5.8,82.8,5.0
30316,atlanta,georgia,Fulton County,33286,2659,88,54,34,51,109,217,2,65.2,80.5,35.5,46977,287200,1.7,52.3,37.8,4.9
30331,atlanta,georgia,Fulton County,64652,1747,87,54,33,51,110,217,1,77.2,86.2,35,40847,154000,N/A,95.4,1.3,2.0
30344,east_point,georgia,Fulton County,33127,2737,88,54,34,51,109,217,2,66.5,77.9,36.3,37324,113800,1.4,74.9,12.3,10.1
30411,alamo,georgia,Wheeler County,4713,31,91,61,30,49,90,219,0,51.2,56.2,37.1,35078,54000,N/A,48.5,49.0,2.5
30427,glennville,georgia,Tattnall County,12645,53,91,63,28,48,105,214,0,34.4,42.3,35.8,43143,132500,N/A,23.4,59.2,15.9
30446,newington,georgia,Screven County,1198,18,91,61,30,48,97,216,0,43.3,48.4,34.8,48750,74000,N/A,37.5,56.5,3.8
30457,soperton,georgia,Treutlen County,5806,33,91,61,30,48,90,219,0,43.0,49.9,42.6,38613,81100,N/A,34.1,63.3,2.2
30475,vidalia,georgia,Toombs County,0,37.4,91,62,29,49.4,91.9,216,0.1,N/A,N/A,7.2,0,113100,30475,30475,30475,30475
30516,bowersville,georgia,Hart County,1851,88,88,54,34,48,93,218,1,37.1,43.0,43.8,39375,92700,N/A,20.0,76.9,1.6
30528,cleveland,georgia,White County,24135,135,83,51,32,66,125,218,3,30.1,45.7,42.5,38453,175700,N/A,1.7,92.6,3.2
30540,ellijay,georgia,Gilmer County,19608,100,86,51,35,57,110,210,3,31.1,39.3,42.8,39340,189400,N/A,N/A,81.4,15.4
30553,lavonia,georgia,Franklin County,7907,133,88,54,34,49,93,218,1,37.8,44.3,40.6,37031,157200,N/A,10.3,82.0,6.6
30565,nicholson,georgia,Jackson County,4393,129,88,54,34,48,109,218,2,28.7,34.4,40.3,48533,174300,N/A,3.5,81.8,13.0
30581,wiley,georgia,Rabun County,35,174,84,52,32,67,128,217,4,14.9,32.3,26.2,0,182400,N/A,N/A,100.0,N/A
30621,bishop,georgia,Oconee County,5779,118,89,55,34,48,112,218,1,8.7,13.8,37.8,76224,354600,1.4,6.0,88.1,3.5
30633,danielsville,georgia,Madison County,8990,90,88,54,34,48,105,218,0,32.9,39.9,40.5,43125,130600,2.2,1.3,92.3,2.1
30656,monroe,georgia,Walton County,15700,225,89,55,34,49,103,218,1,33.5,45.3,39.1,52472,197200,1.7,19.8,73.0,1.9
30673,washington,georgia,Wilkes County,7864,30,90,56,34,45,99,218,1,50.1,53.6,43.4,30982,99800,N/A,44.4,48.1,5.8
30711,crandall,georgia,Murray County,3454,50,89,52,37,55,108,210,2,17.8,31.5,41.6,32972,107900,1.6,N/A,94.8,2.5
30735,resaca,georgia,Gordon County,5880,94,89,53,36,52,99,210,3,32.0,39.0,42.6,41299,110900,1.7,1.0,91.7,5.4
30751,tennga,georgia,Murray County,52,92,89,52,37,55,112,210,2,18.9,31.4,65.1,49038,91300,N/A,N/A,100.0,N/A
30808,dearing,georgia,McDuffie County,4736,75,89,57,32,45,101,218,0,34.9,41.1,41.3,43550,101500,N/A,19.2,71.7,6.1
30820,mitchell,georgia,Glascock County,1272,15,90,58,32,45,95,218,0,34.2,41.2,43.1,49300,84500,N/A,26.0,69.1,2.2
30904,augusta,georgia,Richmond County,25616,2474,91,59,32,45,104,218,1,60.3,77.0,34.3,32786,118400,1.3,48.1,44.9,4.4
31006,butler,georgia,Taylor County,4556,25,89,58,31,49,90,217,0,45.5,48.6,43.5,35521,75800,1.6,44.9,53.2,N/A
31018,davisboro,georgia,Washington County,2536,28,91,59,32,47,99,218,0,42.9,45.1,39,42341,93800,N/A,55.5,38.6,5.5
31029,forsyth,georgia,Monroe County,16787,65,90,58,32,47,90,219,0,35.9,47.5,39.4,46971,158900,N/A,27.9,68.1,2.3
31041,ideal,georgia,Macon County,748,14,91,60,31,47,96,219,0,51.1,55.5,54.5,29063,73200,3.3,58.8,37.7,N/A
31054,mc_intyre,georgia,Wilkinson County,1677,33,91,59,32,46,93,219,0,39.8,47.2,44.2,32679,58900,N/A,40.5,47.8,8.8
31066,musella,georgia,Crawford County,1548,23,90,59,31,46,100,219,0,28.0,33.7,42.4,62772,174800,N/A,29.7,68.2,N/A
31078,roberta,georgia,Crawford County,3014,29,91,59,32,46,99,219,0,46.0,57.6,40.9,45278,78100,1.0,51.1,46.2,N/A
31090,toomsboro,georgia,Wilkinson County,853,6,91,60,31,46,88,219,0,59.4,61.4,49.4,31481,86200,N/A,39.9,57.3,1.8
31206,macon,georgia,Bibb County,27122,971,91,59,32,46,103,219,0,71.3,95.0,29.9,22318,55600,1.5,76.4,15.4,4.5
31303,clyo,georgia,Effingham County,2543,31,90,61,29,48,103,214,0,20.3,39.0,36.7,39922,164200,N/A,25.0,74.2,N/A
31316,ludowici,georgia,Long County,12533,43,91,64,27,48,107,214,0,35.3,39.5,32.7,50092,190900,1.1,28.1,62.5,4.9
31329,springfield,georgia,Effingham County,9451,89,90,61,29,48,97,214,0,25.4,32.7,34.5,50844,151900,N/A,19.1,73.3,4.7
31411,skidaway_island,georgia,Chatham County,8328,393,90,63,27,49,103,214,0,5.6,12.5,65,109614,483200,2.1,1.4,93.7,1.8
31519,broxton,georgia,Coffee County,3179,24,91,62,29,47,98,219,0,45.7,55.5,44.6,32469,100500,N/A,15.8,75.1,8.6
31537,folkston,georgia,Charlton County,10787,37,92,66,26,51,104,221,0,36.7,40.3,41.4,44132,96400,N/A,30.1,55.9,10.0
31550,manor,georgia,Ware County,759,15,91,64,27,49,107,221,0,57.0,84.5,39.5,36293,64900,N/A,N/A,79.6,18.2
31561,sea_island,georgia,Glynn County,268,57,90,63,27,48,102,217,0,37.9,56.1,54.3,25625,2305700,N/A,N/A,100.0,N/A
31605,valdosta,georgia,Lowndes County,21818,409,91,64,27,52,103,230,0,25.8,41.3,30,50533,141800,2.9,27.4,58.6,7.0
31630,du_pont,georgia,Clinch County,574,6,91,64,27,52,104,222,0,62.6,70.5,28.1,14323,51600,N/A,20.4,38.7,25.3
31642,pearson,georgia,Atkinson County,4905,26,91,64,27,49,109,220,0,45.5,53.2,35,26859,73100,N/A,21.7,54.5,23.5
31705,albany,georgia,Dougherty County,33118,215,92,62,30,50,96,226,0,65.2,72.6,31.4,27266,57500,N/A,69.7,25.1,3.6
31722,berlin,georgia,Colquitt County,388,515,91,64,27,51,100,231,0,29.7,32.2,44.4,21458,66500,N/A,25.5,64.9,8.2
31756,hartsfield,georgia,Colquitt County,796,20,90,64,26,52,91,231,0,18.4,40.4,41.5,33500,109900,N/A,8.2,78.3,N/A
31775,omega,georgia,Tift County,3260,71,91,64,27,49,98,228,0,37.9,43.0,31.7,23245,80500,N/A,5.3,52.9,40.4
31790,sycamore,georgia,Turner County,1749,27,91,61,30,48,91,220,0,32.6,34.8,38.3,41417,94300,N/A,22.5,71.9,1.5
31804,cataula,georgia,Harris County,5977,114,91,59,32,49,95,214,0,19.3,32.2,43.7,90847,228100,N/A,4.3,91.2,2.6
31816,manchester,georgia,Meriwether County,5233,132,89,58,31,49,94,214,0,50.8,57.7,40.2,29950,51400,1.2,42.1,54.3,N/A
31830,warm_springs,georgia,Meriwether County,2882,53,89,58,31,49,94,214,0,46.3,58.7,33.8,38780,125900,3.1,36.1,58.3,N/A
31907,columbus,georgia,Muscogee County,56573,2459,91,59,32,49,105,214,0,54.4,81.6,34.4,39454,82500,1.2,68.7,22.7,4.7
39827,cairo,georgia,Grady County,4435,75,90,64,26,52,87,231,0,39.0,48.4,35.5,31085,133500,2.2,12.9,76.7,7.0
39851,fort_gaines,georgia,Clay County,1927,16,91,60,31,53,86,215,0,59.2,62.2,46,20275,61100,N/A,72.1,26.8,N/A
39886,shellman,georgia,Randolph County,1704,14,90,60,30,51,84,214,0,53.0,60.3,39.3,30507,97600,N/A,40.1,51.6,4.4
30009,alpharetta,georgia,Fulton County,15585,1625,87,52,35,53,107,217,2,26.9,35.7,40.8,75379,362700,13.4,10.6,62.5,9.8
30024,suwanee,georgia,Gwinnett County,74804,1756,87,52,35,54,109,217,1,9.0,17.4,37.9,100690,355700,22.9,9.4,57.4,7.2
30040,cumming,georgia,Forsyth County,66783,1135,87,52,35,54,107,217,2,13.4,30.1,36.4,82234,305300,6.0,4.0,75.9,12.0
30056,newborn,georgia,Newton County,2534,66,90,56,34,48,93,218,1,24.8,30.5,42,49474,191300,N/A,12.6,84.5,2.5
30072,pine_lake,georgia,DeKalb County,630,3198,88,54,34,53,109,217,2,41.8,53.0,48.3,54539,202900,N/A,24.9,68.7,4.3
30088,redan,georgia,DeKalb County,28857,3713,88,54,34,53,106,217,1,51.9,61.9,37.2,46606,124000,2.1,89.5,4.4,2.8
30105,armuchee,georgia,Floyd County,1819,31,89,53,36,53,108,210,1,15.9,32.6,48.9,61023,167100,N/A,N/A,95.7,3.1
30118,carrollton,georgia,Carroll County,2285,6109.6,88,55,33,52.0,106.4,217,0.9,N/A,N/A,19.6,0,151800,1.1,66.1,26.4,5.6
30135,douglasville,georgia,Douglas County,65106,778,87,54,33,53,107,217,2,29.4,42.4,37.5,61799,179600,1.3,41.9,47.0,8.1
30152,kennesaw,georgia,Cobb County,43653,2073,87,54,33,53,114,217,2,20.5,26.9,36.5,75257,277000,5.1,18.2,64.8,9.0
30175,talking_rock,georgia,Pickens County,5485,62,86,51,35,55,107,213,3,26.9,45.9,42.8,45335,157300,N/A,N/A,95.5,1.9
30187,winston,georgia,Douglas County,8174,238,87,55,32,52,106,217,1,22.9,35.3,40.1,67826,211400,1.8,14.4,77.5,3.8
30217,franklin,georgia,Heard County,9594,37,89,57,32,52,93,216,1,36.0,44.7,41.2,39750,123500,N/A,10.5,84.2,N/A
30236,jonesboro,georgia,Clayton County,47188,1465,89,54,35,50,110,217,2,47.9,58.4,33.3,41368,143100,4.4,62.4,20.0,11.6
30257,milner,georgia,Lamar County,4740,107,89,57,32,49,103,217,1,27.8,30.9,38.4,50115,167100,N/A,15.1,78.7,5.7
30275,sargent,georgia,Coweta County,0,37.4,89,55,34,50.8,104.1,217,0.9,N/A,N/A,7.5,0,213500,30275,30275,30275,30275
30291,union_city,georgia,Fulton County,21121,1731,88,54,34,51,106,217,2,67.8,78.4,32,35052,130400,N/A,84.6,9.8,4.7
30307,atlanta,georgia,Fulton County,19781,4333,87,54,33,51,109,217,2,54.0,75.3,36,79563,556400,3.8,13.9,75.8,2.9
30317,atlanta,georgia,DeKalb County,13936,3975,88,54,34,51,109,217,2,63.8,79.7,36.2,53922,399400,2.1,45.3,45.6,3.6
30332,atlanta,georgia,Fulton County,3165,37678.6,87,54,33,53.2,110.2,217,1.4,N/A,N/A,20.1,0,285700,23.9,15.1,48.1,7.2
30345,atlanta,georgia,DeKalb County,25831,3629,87,54,33,53,107,217,1,30.2,49.0,34.1,65010,452500,6.0,22.4,45.9,22.3
30412,alston,georgia,Montgomery County,84,55,91,62,29,50,99,219,0,23.0,29.2,39.8,68125,174100,9.5,7.1,83.3,N/A
30428,glenwood,georgia,Wheeler County,2765,19,91,61,30,49,90,219,0,32.9,35.0,47.3,24621,63700,N/A,30.3,68.2,N/A
30448,nunez,georgia,Emanuel County,41,14,91,61,30,47,92,216,0,18.7,37.8,53.8,51000,75400,N/A,70.7,29.3,N/A
30458,statesboro,georgia,Bulloch County,43445,296,91,61,30,47,99,214,0,47.6,58.4,24.4,27984,142600,1.8,35.1,56.1,4.7
30477,wadley,georgia,Jefferson County,2821,40,91,59,32,45,94,218,0,53.6,59.5,41.1,21046,74000,N/A,68.7,22.9,7.9
30517,braselton,georgia,Jackson County,13366,478,88,53,35,52,103,218,1,15.9,21.1,36.3,71627,278500,3.4,8.0,76.4,7.4
30529,commerce,georgia,Jackson County,10766,209,88,54,34,50,109,218,1,40.4,43.7,36.8,40239,154000,N/A,12.6,77.3,6.8
30541,epworth,georgia,Fannin County,1472,21,86,52,34,57,123,210,4,28.6,34.2,52.6,52539,186000,N/A,N/A,86.9,13.1
30554,lula,georgia,Hall County,7486,103,86,52,34,54,114,218,1,28.7,35.2,37.1,49991,152500,2.6,4.1,85.6,5.9
30566,oakwood,georgia,Hall County,8126,873,87,52,35,54,107,218,1,48.1,58.5,35.2,48951,146400,1.5,9.2,56.3,30.3
30582,young_harris,georgia,Towns County,5044,101,84,52,32,59,126,206,4,26.7,33.0,40.5,43333,209400,N/A,1.7,94.2,2.2
30622,bogart,georgia,Oconee County,10666,259,89,55,34,48,106,218,1,20.1,42.5,42.3,62022,262800,2.6,12.3,74.6,7.0
30634,dewy_rose,georgia,Elbert County,2097,44,87,54,33,47,100,218,0,22.6,27.2,49.9,25574,116500,2.7,5.5,84.0,7.8
30660,rayle,georgia,Wilkes County,1019,10,89,56,33,46,104,218,0,42.6,50.6,45,34706,97400,1.9,28.0,70.2,N/A
30677,watkinsville,georgia,Oconee County,18786,159,89,55,34,48,112,218,1,15.9,23.0,40.7,69356,252600,4.4,5.3,86.0,3.3
30720,dalton,georgia,Whitfield County,28480,586,89,52,37,52,103,210,2,38.5,47.7,33.1,43102,154900,3.0,5.0,57.0,34.4
30736,ringgold,georgia,Catoosa County,43301,337,89,52,37,49,98,210,1,23.0,37.4,39.1,58744,169800,N/A,1.7,92.0,3.5
30752,trenton,georgia,Dade County,8426,108,83,47,36,59,114,210,4,27.4,33.3,43.5,43675,134500,N/A,N/A,93.7,2.6
30809,evans,georgia,Columbia County,45453,1041,90,58,32,45,101,218,1,13.5,21.6,37.2,86732,256300,4.6,12.1,75.2,5.6
30821,norwood,georgia,Warren County,693,7,89,56,33,44,98,218,0,37.9,44.5,54,23269,61700,N/A,50.6,49.1,N/A
30905,augusta,georgia,Richmond County,7754,554,90,58,32,45,104,218,1,47.3,72.9,21.7,49415,148700,1.9,25.2,46.2,17.8
31007,byromville,georgia,Dooly County,1019,16,91,60,31,47,98,219,0,36.5,37.2,47.8,28545,72100,1.1,45.1,36.9,16.7
31019,dexter,georgia,Laurens County,2323,43,91,60,31,47,87,219,0,35.3,41.6,36.9,42865,121900,N/A,18.2,80.9,N/A
31030,fort_valley,georgia,Peach County,17994,103,91,59,32,46,101,219,0,49.7,52.9,32.8,32114,81400,1.5,52.6,35.2,9.9
31042,irwinton,georgia,Wilkinson County,1415,15,91,60,31,46,93,219,0,28.1,31.1,46.9,42366,90100,N/A,55.1,40.1,4.7
31055,mcrae,georgia,Telfair County,8255,61,91,62,29,47,90,219,0,58.3,62.0,39.6,28959,70000,N/A,38.5,39.4,21.1
31067,oconee,georgia,Washington County,217,62,91,59,32,46,93,218,0,41.0,42.6,58.7,41250,40200,N/A,38.2,61.8,N/A
31079,rochelle,georgia,Wilcox County,2200,20,91,62,29,47,89,219,0,31.8,41.7,38.3,33864,85300,N/A,26.0,71.3,2.0
31091,unadilla,georgia,Dooly County,4609,53,91,60,31,47,97,219,0,57.2,58.6,43.6,24635,79200,N/A,60.1,34.5,5.3
31207,macon,georgia,Bibb County,1082,6254,91,59,32,46,103,219,0,15.7,31.5,19.7,0,96700,4.0,28.9,60.6,1.8
31304,crescent,georgia,McIntosh County,0,37.4,90,63,27,48.6,101.2,214,0.1,N/A,N/A,7.1,0,130800,31304,31304,31304,31304
31318,meldrim,georgia,Effingham County,647,476,91,63,28,49,101,214,0,17.5,33.0,53.9,112527,188600,N/A,11.7,88.3,N/A
31331,townsend,georgia,McIntosh County,6891,23,90,63,27,49,101,214,0,26.6,37.9,52.5,47072,133400,N/A,30.8,66.5,1.2
31415,savannah,georgia,Chatham County,12680,2079,90,62,28,49,105,214,0,63.5,76.2,33,24471,65700,N/A,93.8,2.8,1.8
31520,brunswick,georgia,Glynn County,22950,1364,90,63,27,48,102,219,0,68.0,76.6,38.3,27670,61700,1.9,51.1,35.5,9.2
31539,hazlehurst,georgia,Jeff Davis County,14570,54,91,63,28,48,103,217,0,35.6,49.3,36.1,36647,91100,N/A,17.0,71.0,11.6
31551,mershon,georgia,Pierce County,1257,18,91,63,28,48,103,218,0,40.1,42.4,38.2,47694,78600,N/A,10.5,51.7,37.8
31562,saint_george,georgia,Charlton County,2447,23,92,67,25,52,110,221,0,19.7,33.1,37.4,29583,93500,1.3,1.2,93.2,N/A
31606,valdosta,georgia,Lowndes County,4115,93,91,64,27,52,102,229,0,38.7,43.5,32.7,41514,125500,1.4,18.7,74.5,3.1
31631,fargo,georgia,Clinch County,430,3,92,66,26,50,102,221,0,22.5,27.0,49.8,36591,56600,N/A,13.7,80.7,N/A
31643,quitman,georgia,Brooks County,8539,33,91,64,27,53,106,231,0,52.7,59.6,42.9,31722,103600,N/A,46.0,47.4,4.5
31707,albany,georgia,Dougherty County,25357,1352,92,62,30,50,94,216,0,61.5,69.9,34.8,34257,98600,1.9,59.3,34.3,2.0
31730,camilla,georgia,Mitchell County,9034,36,90,62,28,54,96,231,0,55.3,65.4,39.6,31393,94300,N/A,59.4,33.0,7.1
31757,thomasville,georgia,Thomas County,10530,124,91,65,26,51,90,231,0,30.0,45.7,39.2,44346,175400,2.7,22.1,71.6,2.5
31778,pavo,georgia,Thomas County,2364,22,91,64,27,52,92,231,0,43.9,34.1,48.5,36511,106500,N/A,16.4,72.0,10.4
31791,sylvester,georgia,Worth County,12229,64,91,62,29,49,96,224,0,52.2,55.9,39.9,39552,107900,N/A,34.5,62.3,N/A
31805,cusseta-chattahoochee_county_unified,georgia,Chattahoochee County,2519,36,92,60,32,49,94,214,0,47.1,57.5,44.5,34048,94300,N/A,35.6,57.8,1.4
31820,columbus,georgia,Muscogee County,10038,251,91,59,32,49,97,214,0,23.1,45.2,40.4,101667,249600,5.0,18.2,64.1,9.6
